"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
6609, 3.738632089750000e-02, 2.862755458870222e-03, 1.336145752401064e+00, 9.258100490544827e+01, 2.887527021443937e-01, 2.908815174215774e+05, 2.808402982785335e-02, 2.543766321193954e+03
6610, 4.173923511390000e-02, 2.862755458870222e-03, 1.336141983688367e+00, 9.258734482987120e+01, 2.827655834520382e-01, 2.908808288828073e+05, 2.768899589079656e-02, 2.510894221484137e+03
6611, 4.613751382460000e-02, 2.862755458870222e-03, 1.336138526110542e+00, 9.259316113697912e+01, 2.774548782595025e-01, 2.908801972881174e+05, 2.730056918088136e-02, 2.478540725383847e+03
6612, 5.058283026210000e-02, 2.862755458870222e-03, 1.336135315515688e+00, 9.259855223318792e+01, 2.726755852178694e-01, 2.908796102158773e+05, 2.691862740706800e-02, 2.446691625049107e+03
6613, 5.507691408390000e-02, 2.862755458870222e-03, 1.336132320707997e+00, 9.260358457078308e+01, 2.683269685524119e-01, 2.908790629036215e+05, 2.654322655073841e-02, 2.415338890239174e+03
6614, 5.962155430870000e-02, 2.862755458870222e-03, 1.336129512238323e+00, 9.260830544386431e+01, 2.643324370265808e-01, 2.908785498490977e+05, 2.617483023068974e-02, 2.384487495374133e+03
6615, 6.421860241959999e-02, 2.862755458870222e-03, 1.336126870138608e+00, 9.261274334238996e+01, 2.606386740852180e-01, 2.908780672448307e+05, 2.581482809859769e-02, 2.354169921359405e+03
6616, 6.886997564640000e-02, 2.862755458870222e-03, 1.336124373884955e+00, 9.261690716892943e+01, 2.572042170855551e-01, 2.908776100672885e+05, 2.546669312538515e-02, 2.324477348763112e+03
6617, 7.357766043930000e-02, 2.862755458870222e-03, 1.336122004081855e+00, 9.262078559448676e+01, 2.539944818720207e-01, 2.908771724959521e+05, 2.513846058044298e-02, 2.295623669931992e+03
6618, 7.834371614890000e-02, 2.862755458870222e-03, 1.336119748373937e+00, 9.262436432993059e+01, 2.509856547967866e-01, 2.908767503530932e+05, 2.484795026414325e-02, 2.268072432448541e+03
6619, 8.317027892560000e-02, 2.862755458870222e-03, 1.336117591915383e+00, 9.262766057994747e+01, 2.481481371783432e-01, 2.908763391197287e+05, 2.463370030121625e-02, 2.242792942981569e+03
6620, 8.805956585650000e-02, 2.862755458870222e-03, 1.336115542567028e+00, 9.263078771983082e+01, 2.454602441580200e-01, 2.908759431322387e+05, 2.457658717863326e-02, 2.221742362659834e+03
6621, 9.301387935570000e-02, 2.862755458870222e-03, 1.336113631106929e+00, 9.263404900001335e+01, 2.429127170550405e-01, 2.908755784193051e+05, 2.484250892662132e-02, 2.208741693557021e+03
6622, 9.803561182770000e-02, 2.862755458870222e-03, 1.336111896500441e+00, 9.263799395915493e+01, 2.404858585870750e-01, 2.908752702575702e+05, 2.576389642541909e-02, 2.211005361355340e+03
6623, 1.031272506240000e-01, 2.862755458860222e-03, 1.336110407901854e+00, 9.264339468135688e+01, 2.381827964502972e-01, 2.908750605212408e+05, 2.798707198119273e-02, 2.241594569495546e+03
6624, 1.082913833170000e-01, 2.862755458860222e-03, 1.336109186074177e+00, 9.265102407492492e+01, 2.360108221520407e-01, 2.908749851385599e+05, 3.272870590567033e-02, 2.322385227325243e+03
6625, 1.135307033110000e-01, 2.862755458860222e-03, 1.336108117812439e+00, 9.266112560766413e+01, 2.339550251984334e-01, 2.908750447193317e+05, 4.218697954497073e-02, 2.486350468373962e+03
6626, 1.188480158220000e-01, 2.862755458860222e-03, 1.336106821028491e+00, 9.267257959839809e+01, 2.319878707432294e-01, 2.908751657789291e+05, 6.010934261172936e-02, 2.776284300424587e+03
6627, 1.242462442510000e-01, 2.862755458860222e-03, 1.336104449785382e+00, 9.268186748697957e+01, 2.300359031913404e-01, 2.908751367192332e+05, 9.257708841360821e-02, 3.239167086556754e+03
6628, 1.297284369870000e-01, 2.862755458860222e-03, 1.336099458187378e+00, 9.268210454411840e+01, 2.279420798011400e-01, 2.908745472130367e+05, 1.489529285466527e-01, 3.916118844936339e+03
6629, 1.352977746630000e-01, 2.862755458860222e-03, 1.336089503003233e+00, 9.266264200732600e+01, 2.255087732014793e-01, 2.908727612728062e+05, 2.419574376016801e-01, 4.823910490326262e+03
6630, 1.409575779210000e-01, 2.862755458860222e-03, 1.336071542684240e+00, 9.260966869137542e+01, 2.225206907480463e-01, 2.908689203260757e+05, 3.878155819680320e-01, 5.945983233434092e+03
6631, 1.467113157020000e-01, 2.862755458860222e-03, 1.336042077051431e+00, 9.250807673172407e+01, 2.187717417020428e-01, 2.908620513075048e+05, 6.058221961004782e-01, 7.231224784815097e+03
6632, 1.525626141330000e-01, 2.862755458860222e-03, 1.335997914991998e+00, 9.234436766480385e+01, 2.141330339014045e-01, 2.908512413703309e+05, 9.139680445020544e-01, 8.593176023480333e+03
6633, 1.585152660350000e-01, 2.862755458860222e-03, 1.335937210255749e+00, 9.210928684602530e+01, 2.085816429048546e-01, 2.908357930865228e+05, 1.324484014176353e+00, 9.929069420182184e+03
6634, 1.645732411200000e-01, 2.862755458860222e-03, 1.335859681287548e+00, 9.179965101956346e+01, 2.021966061117702e-01, 2.908154014588234e+05, 1.844901274069906e+00, 1.115292081559244e+04
6635, 1.707406969350000e-01, 2.862755458860222e-03, 1.335766185670221e+00, 9.142066893278582e+01, 1.952000961672420e-01, 2.907903521605118e+05, 2.475674876412531e+00, 1.220286711987439e+04
6636, 1.770219906140000e-01, 2.862755458860222e-03, 1.335661198191523e+00, 9.098684028119244e+01, 1.878091938385101e-01, 2.907615979369213e+05, 3.190293030147541e+00, 1.303362874393824e+04
6637, 1.834216915030000e-01, 2.862755458860222e-03, 1.335549469285836e+00, 9.051300599517620e+01, 1.800566418979616e-01, 2.907302197267581e+05, 3.962435883708184e+00, 1.364305145103511e+04
6638, 1.899445947530000e-01, 2.862755458860222e-03, 1.335433666697376e+00, 9.001001068663443e+01, 1.720508573017126e-01, 2.906970540031227e+05, 4.778668896904728e+00, 1.406692919390679e+04
6639, 1.965957359540000e-01, 2.862755458860222e-03, 1.335315681819276e+00, 8.948653674865675e+01, 1.641726574954117e-01, 2.906627390269087e+05, 5.621725601049083e+00, 1.433598537969823e+04
6640, 2.033804069020000e-01, 2.862755458860222e-03, 1.335196955604097e+00, 8.894973826811645e+01, 1.566810099471883e-01, 2.906277661047443e+05, 6.457805215588943e+00, 1.448443725921813e+04
6641, 2.103041726230000e-01, 2.862755458860222e-03, 1.335078318465827e+00, 8.840526321480662e+01, 1.494078558771908e-01, 2.905925093932148e+05, 7.265150575092947e+00, 1.454558686293355e+04
6642, 2.173728897500000e-01, 2.862755458860222e-03, 1.334960664200058e+00, 8.785818636689704e+01, 1.422025677485504e-01, 2.905573135652557e+05, 8.058312590108338e+00, 1.457047153977052e+04
6643, 2.245927263960000e-01, 2.862755458860222e-03, 1.334845110981051e+00, 8.731235224940737e+01, 1.351813979466108e-01, 2.905224254572137e+05, 8.831339648000371e+00, 1.455863521230510e+04
6644, 2.319701836540000e-01, 2.862755458860222e-03, 1.334732147230230e+00, 8.676762557021232e+01, 1.285174614214118e-01, 2.904878450110166e+05, 9.582840590818021e+00, 1.451869690294098e+04
6645, 2.395121189030000e-01, 2.862755458860222e-03, 1.334619589630170e+00, 8.622173607844985e+01, 1.222146430562238e-01, 2.904533704501381e+05, 1.031686888624272e+01, 1.447103724764367e+04
6646, 2.472257710730000e-01, 2.862755458860222e-03, 1.334508506750083e+00, 8.567976910157876e+01, 1.161804215421299e-01, 2.904192626145651e+05, 1.101945215198323e+01, 1.439831579409701e+04
6647, 2.551187880890000e-01, 2.862755458860222e-03, 1.334400254989110e+00, 8.514717186592128e+01, 1.103953989059032e-01, 2.903858901939283e+05, 1.168491781981537e+01, 1.429919483459808e+04
6648, 2.631992566980000e-01, 2.862755458860222e-03, 1.334295844416767e+00, 8.462715625742487e+01, 1.048447975565813e-01, 2.903534612764586e+05, 1.231301763047974e+01, 1.417811388998482e+04
6649, 2.714757349350000e-01, 2.862755458860222e-03, 1.334195175414943e+00, 8.412028961318330e+01, 9.957723355142016e-02, 2.903220150582707e+05, 1.290785786584254e+01, 1.404074112368686e+04
6650, 2.799572875080000e-01, 2.862755458860222e-03, 1.334097808363240e+00, 8.362609783274668e+01, 9.465699687723056e-02, 2.902915120319473e+05, 1.346455592469977e+01, 1.389204253367124e+04
6651, 2.886535243940000e-01, 2.862755458860222e-03, 1.334003591913117e+00, 8.314451359732212e+01, 9.006901671665607e-02, 2.902619281693202e+05, 1.397655396466074e+01, 1.373062289966326e+04
6652, 2.975746430190000e-01, 2.862755458860222e-03, 1.333912583392151e+00, 8.267607296061422e+01, 8.574684650523560e-02, 2.902332832314735e+05, 1.444905244984162e+01, 1.355885150160168e+04
6653, 3.067314743950000e-01, 2.862755458860222e-03, 1.333825048118925e+00, 8.222150322806749e+01, 8.163479733070288e-02, 2.902056114886406e+05, 1.488625030291644e+01, 1.337919866581749e+04
6654, 3.161355336610000e-01, 2.862755458860222e-03, 1.333740955080463e+00, 8.178100575409006e+01, 7.774034578591348e-02, 2.901789043156650e+05, 1.529185972378889e+01, 1.319408714434901e+04
6655, 3.257990755320000e-01, 2.862755458860222e-03, 1.333659879146764e+00, 8.135367328604255e+01, 7.408585491219433e-02, 2.901530849520392e+05, 1.566391099570153e+01, 1.300467214089527e+04
6656, 3.357351552200000e-01, 2.862755458860222e-03, 1.333581517099049e+00, 8.093842499453001e+01, 7.065748179304777e-02, 2.901280922558643e+05, 1.600417999250810e+01, 1.281225338667247e+04
6657, 3.459576954530000e-01, 2.862755458850222e-03, 1.333505721029716e+00, 8.053458895206265e+01, 6.741679674246463e-02, 2.901038834135621e+05, 1.631591230618634e+01, 1.261852399365629e+04
6658, 3.564815603450000e-01, 2.862755458850222e-03, 1.333432500940128e+00, 8.014191554747055e+01, 6.433690102890489e-02, 2.900804334623298e+05, 1.660244732117857e+01, 1.242511980648208e+04
6659, 3.673226369200000e-01, 2.862755458850222e-03, 1.333361784757943e+00, 7.976011037111105e+01, 6.142132121546322e-02, 2.900577062446605e+05, 1.686607253221437e+01, 1.223338061982419e+04
6660, 3.784979252510000e-01, 2.862755458850222e-03, 1.333293341759989e+00, 7.938847270221423e+01, 5.867378424548738e-02, 2.900356542418174e+05, 1.710750851656565e+01, 1.204402521677868e+04
6661, 3.900256382880000e-01, 2.862755458850222e-03, 1.333226922250508e+00, 7.902617233127481e+01, 5.607773675431505e-02, 2.900142306888596e+05, 1.732814568681807e+01, 1.185757400356144e+04
6662, 4.019253126140000e-01, 2.862755458850222e-03, 1.333162408481428e+00, 7.867257415370317e+01, 5.360650122255605e-02, 2.899933999466089e+05, 1.752977643401881e+01, 1.167453859353242e+04
6663, 4.142179315450000e-01, 2.862755458850222e-03, 1.333099750566443e+00, 7.832722836795844e+01, 5.125110748354324e-02, 2.899731221597581e+05, 1.771473902634535e+01, 1.149559390081984e+04
6664, 4.269260622260000e-01, 2.862755458850222e-03, 1.333038810650474e+00, 7.798959843049083e+01, 4.901781997138773e-02, 2.899533506209639e+05, 1.788452189326932e+01, 1.132128737779391e+04
6665, 4.400740085990000e-01, 2.862755458850222e-03, 1.332979444358505e+00, 7.765908752029499e+01, 4.690091941447002e-02, 2.899340551886270e+05, 1.804000204548964e+01, 1.115182307683953e+04
6666, 4.536879824320000e-01, 2.862755458850222e-03, 1.332921510979963e+00, 7.733523970379311e+01, 4.488511215610125e-02, 2.899152117019040e+05, 1.818186730933984e+01, 1.098713695603661e+04
6667, 4.677962949600000e-01, 2.862755458850222e-03, 1.332864973629377e+00, 7.701767144355996e+01, 4.295203194397329e-02, 2.898967968044948e+05, 1.831094670895243e+01, 1.082715296717388e+04
6668, 4.824295720830000e-01, 2.862755458850222e-03, 1.332809693131776e+00, 7.670574079520715e+01, 4.110068850825605e-02, 2.898787610500635e+05, 1.842897618197792e+01, 1.067214169391338e+04
6669, 4.976209965680000e-01, 2.862755458850222e-03, 1.332755546576386e+00, 7.639877677724513e+01, 3.934033232607408e-02, 2.898610599194565e+05, 1.853697897990346e+01, 1.052221432963830e+04
6670, 5.134065813120000e-01, 2.862755458850222e-03, 1.332702412071476e+00, 7.609638945671895e+01, 3.767267995614772e-02, 2.898436767231682e+05, 1.863561492438049e+01, 1.037732878160358e+04
6671, 5.298254783930000e-01, 2.862755458850222e-03, 1.332650363251328e+00, 7.579867550354561e+01, 3.607376221632384e-02, 2.898266208242789e+05, 1.872423523452433e+01, 1.023710240052386e+04
6672, 5.469203295140000e-01, 2.862755458850222e-03, 1.332599193169527e+00, 7.550480699163037e+01, 3.452347872987329e-02, 2.898098386688656e+05, 1.880451858611912e+01, 1.010165774184094e+04
6673, 5.647376644470000e-01, 2.862755458850222e-03, 1.332548781157889e+00, 7.521409582075515e+01, 3.303776298804535e-02, 2.897932790218306e+05, 1.887733907253858e+01, 9.970850046640724e+03
6674, 5.833283553420000e-01, 2.862755458840222e-03, 1.332499049747573e+00, 7.492599952812398e+01, 3.162995185382515e-02, 2.897769190830957e+05, 1.894324284038818e+01, 9.844569404517631e+03
6675, 6.027481362320000e-01, 2.862755458840222e-03, 1.332449927740621e+00, 7.464012303702143e+01, 3.028176480464185e-02, 2.897607408700516e+05, 1.900130320560434e+01, 9.722851527355006e+03
6676, 6.230581989500000e-01, 2.862755458840222e-03, 1.332401325370887e+00, 7.435617125623961e+01, 2.896640218983083e-02, 2.897447241587465e+05, 1.905263891657532e+01, 9.605447297252362e+03
6677, 6.443258788700000e-01, 2.862755458840222e-03, 1.332353193890197e+00, 7.407381347615311e+01, 2.769551636505044e-02, 2.897288409980345e+05, 1.909802031264567e+01, 9.491995503470875e+03
6678, 6.666254466970000e-01, 2.862755458840222e-03, 1.332305479331930e+00, 7.379249631088408e+01, 2.648454121758288e-02, 2.897130659331518e+05, 1.913784620135766e+01, 9.382275882064463e+03
6679, 6.900390259370000e-01, 2.862755458840222e-03, 1.332258008059636e+00, 7.351134074073975e+01, 2.532143207247801e-02, 2.896973575760184e+05, 1.917158586983878e+01, 9.276512434876417e+03
6680, 7.146576599530000e-01, 2.862755458840222e-03, 1.332210747257509e+00, 7.323039211402960e+01, 2.418648886848020e-02, 2.896817142778552e+05, 1.919960766480057e+01, 9.174340533314502e+03
6681, 7.405825578610000e-01, 2.862755458840222e-03, 1.332163726598218e+00, 7.294963456423235e+01, 2.308754798185810e-02, 2.896661278734975e+05, 1.922242598895431e+01, 9.075374145524927e+03
6682, 7.679265552350000e-01, 2.862755458840222e-03, 1.332116906370025e+00, 7.266858523411159e+01, 2.203504512344079e-02, 2.896505774218339e+05, 1.924026712088616e+01, 8.979353391464054e+03
6683, 7.968158341210000e-01, 2.862755458840222e-03, 1.332070141973552e+00, 7.238650895800001e+01, 2.101992419710216e-02, 2.896350320962172e+05, 1.925209980038660e+01, 8.886243972238650e+03
6684, 8.273919576770000e-01, 2.862755458830222e-03, 1.332023370263747e+00, 7.210333178776789e+01, 2.003045368446150e-02, 2.896194820275650e+05, 1.925862426104945e+01, 8.795850517517238e+03
6685, 8.598142887360000e-01, 2.862755458830222e-03, 1.331976647973676e+00, 7.181887625686120e+01, 1.907068458797799e-02, 2.896039114835951e+05, 1.926032518696070e+01, 8.707958621142106e+03
6686, 8.942628795040000e-01, 2.862755458830222e-03, 1.331929859776060e+00, 7.153265159906815e+01, 1.814050977511402e-02, 2.895883065363427e+05, 1.925679020425684e+01, 8.622358733566161e+03
6687, 9.309419431120000e-01, 2.862755458830222e-03, 1.331882989508123e+00, 7.124422418606035e+01, 1.723875263781164e-02, 2.895726503553037e+05, 1.924759308195146e+01, 8.538927368314937e+03
6688, 9.700840484090000e-01, 2.862755458830222e-03, 1.331835854596870e+00, 7.095323546774236e+01, 1.638006302188976e-02, 2.895569221291773e+05, 1.923345229627732e+01, 8.457596375835396e+03
6689, 1.011955220140000e+00, 2.862755458830222e-03, 1.331788521495674e+00, 7.065881681468137e+01, 1.558477896614727e-02, 2.895410746776001e+05, 1.921215246660921e+01, 8.379161731292817e+03
6690, 1.054913688830000e+00, 2.862755458830222e-03, 1.331742660455362e+00, 7.037255855015756e+01, 1.485394976113066e-02, 2.895257254959662e+05, 1.918388893987519e+01, 8.305624278185640e+03
6691, 1.097872157520000e+00, 2.862755458820222e-03, 1.331699397033093e+00, 7.010081628743612e+01, 1.418099005867285e-02, 2.895112057440575e+05, 1.915186930269330e+01, 8.237647144971870e+03
6692, 1.140830626210000e+00, 2.862755458820222e-03, 1.331658332128713e+00, 6.984229753437681e+01, 1.356265647127585e-02, 2.894974407891355e+05, 1.911781517122489e+01, 8.174756501547683e+03
6693, 1.183789094900000e+00, 2.862755458820222e-03, 1.331619409568050e+00, 6.959576812529650e+01, 1.299141983630423e-02, 2.894843698607287e+05, 1.908192094332725e+01, 8.116406734450228e+03
6694, 1.226747563590000e+00, 2.862755458820222e-03, 1.331582346263102e+00, 6.936026714916544e+01, 1.245844345829923e-02, 2.894719357360012e+05, 1.904486539358465e+01, 8.062140232718360e+03
6695, 1.269706032280000e+00, 2.862755458820222e-03, 1.331547124507010e+00, 6.913501200027210e+01, 1.196159692887337e-02, 2.894600837797160e+05, 1.900736108332900e+01, 8.011564127337715e+03
6696, 1.312664500970000e+00, 2.862755458810222e-03, 1.331513381892479e+00, 6.891919385523020e+01, 1.150029350118863e-02, 2.894487674097353e+05, 1.896967131457145e+01, 7.964285242208548e+03
6697, 1.355622969660000e+00, 2.862755458810222e-03, 1.331481206098796e+00, 6.871206483870095e+01, 1.107049508246619e-02, 2.894379497294824e+05, 1.893155279939500e+01, 7.919928416469341e+03
6698, 1.398581438350000e+00, 2.862755458810222e-03, 1.331450403250487e+00, 6.851302528955259e+01, 1.066621109513855e-02, 2.894275967320795e+05, 1.889312909225777e+01, 7.878201172940492e+03
6699, 1.441539907040000e+00, 2.862755458810222e-03, 1.331420984861103e+00, 6.832159484764429e+01, 1.028630033686482e-02, 2.894176717759789e+05, 1.885473147458890e+01, 7.838879623274082e+03
6700, 1.484498375720000e+00, 2.862755458810222e-03, 1.331392636990631e+00, 6.813725980161831e+01, 9.931717004912240e-03, 2.894081429148064e+05, 1.881656837591607e+01, 7.801755845426776e+03
6701, 1.527456844410000e+00, 2.862755458810222e-03, 1.331365488378554e+00, 6.795950640055045e+01, 9.601875434408148e-03, 2.893989869811749e+05, 1.877852536850246e+01, 7.766615723769443e+03
6702, 1.570415313100000e+00, 2.862755458800222e-03, 1.331339370833332e+00, 6.778786260024178e+01, 9.292743736423371e-03, 2.893901806982740e+05, 1.874047502578905e+01, 7.733269000715068e+03
6703, 1.613373781790000e+00, 2.862755458800222e-03, 1.331314268531759e+00, 6.762196026310427e+01, 9.000391944917915e-03, 2.893817005031783e+05, 1.870250587161513e+01, 7.701566987029847e+03
6704, 1.656332250480000e+00, 2.862755458800222e-03, 1.331289902677952e+00, 6.746147185202632e+01, 8.722143892556152e-03, 2.893735194448142e+05, 1.866479156861485e+01, 7.671386852482007e+03
6705, 1.699290719170000e+00, 2.862755458800222e-03, 1.331266508778352e+00, 6.730614754638461e+01, 8.450949206060314e-03, 2.893656229365106e+05, 1.862738325903551e+01, 7.642591535349154e+03
6706, 1.742249187860000e+00, 2.862755458800222e-03, 1.331243957310097e+00, 6.715585145419773e+01, 8.176738990153856e-03, 2.893580086748510e+05, 1.859012861337715e+01, 7.615030557157803e+03
