"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         284,      -3.295407752,      -2.921872152,      -3.899897563,       -7.69896732,      -4.228589726
          0,           0,         285,      -3.316459281,      -2.893055827,      -3.855671533,      -7.703756246,      -4.197800907
          0,           0,         286,      -3.337436613,      -2.875702724,      -3.812396488,      -7.704037442,      -4.154425792
          0,           0,         287,      -3.356942645,      -2.868563121,      -3.772791831,      -7.699862986,      -4.125179196
          0,           0,         288,      -3.373141821,      -2.870885715,      -3.738695983,      -7.692010801,       -4.10681875
          0,           0,         289,      -3.384077597,       -2.88230268,      -3.711465775,       -7.68177198,      -4.098442309
          0,           0,         290,      -3.388229706,      -2.902801902,      -3.692134916,      -7.670768282,      -4.099742488
          0,           0,         291,      -3.385148191,      -2.932698048,      -3.681483563,      -7.660648358,      -4.107311514
          0,           0,         292,      -3.375712159,      -2.972723163,      -3.680197906,       -7.65285891,      -4.125045183
          0,           0,         293,      -3.361901764,      -3.024146315,      -3.689086307,      -7.648528532,      -4.155782462
          0,           0,         294,      -3.346132406,      -3.088977451,      -3.708946805,      -7.648339729,      -4.202168932
          0,           0,         295,      -3.330682821,      -3.170307858,      -3.740685729,      -7.652690413,      -4.266526917
          0,           0,         296,      -3.317384514,      -3.272569184,      -3.785271013,      -7.661394367,      -4.349620428
          0,           0,         297,      -3.307560885,      -3.400528117,      -3.843408829,      -7.673755661,      -4.443461464
          0,           0,         298,      -3.302109028,      -3.547291059,      -3.914465558,      -7.688568649,      -4.508845713
          0,           0,         299,      -3.301594277,      -3.638588095,      -3.993366204,      -7.704099585,      -4.491537948
          0,           0,         300,      -3.306338175,      -3.569595283,      -4.064053514,      -7.718288304,      -4.407318647
          0,           0,         301,      -3.316468113,      -3.436500316,      -4.097332428,      -7.729205791,      -4.316916232
          0,           0,         302,      -3.331927662,      -3.320184378,      -4.077150638,       -7.73567554,       -4.25035783
          0,           0,         303,      -3.352442677,      -3.229468476,      -4.024111354,      -7.737684567,      -4.192224852
          0,           0,         304,      -3.377440215,      -3.159660927,       -3.96608324,      -7.736350568,       -4.14251749
          0,           0,         305,       -3.40590989,      -3.106122726,      -3.916808087,      -7.733456774,       -4.11512537
          0,           0,         306,      -3.436228627,      -3.065588893,      -3.880205112,      -7.730876498,      -4.124085601
          0,           0,         307,      -3.466020709,      -3.035872725,      -3.856431826,      -7.730171562,      -4.147549328
          0,           0,         308,       -3.49222753,      -3.015540688,      -3.844595266,      -7.732264905,      -4.187475568
          0,           0,         309,      -3.511618921,      -3.003684889,      -3.843628337,      -7.737470709,      -4.231898334
          0,           0,         310,      -3.521818122,      -2.999798348,      -3.852618001,      -7.745712203,      -4.298355689
          0,           0,         311,      -3.522317438,      -3.003684201,      -3.870747335,      -7.756377205,      -4.353752142
          0,           0,         312,      -3.514648411,      -3.015432445,      -3.897376988,      -7.768465308,      -4.392689302
          0,           0,         313,      -3.501600953,      -3.035421455,      -3.931898617,      -7.780804698,      -4.427173417
          0,           0,         314,      -3.486110194,      -3.064376983,       -3.97371369,      -7.792349321,      -4.465707045
          0,           0,         315,      -3.470572114,      -3.103423031,      -4.022035631,      -7.802301118,      -4.513018051
          0,           0,         316,      -3.456637027,      -3.154318043,       -4.07573007,      -7.810271681,      -4.568771204
          0,           0,         317,      -3.445344262,      -3.219828349,      -4.133070715,      -7.816282259,      -4.624586758
          0,           0,         318,      -3.437287709,      -3.304382486,      -4.191083578,      -7.820674203,      -4.660045365
          0,           0,         319,      -3.432750994,      -3.415401849,      -4.245191367,      -7.823965035,      -4.649983831
          0,           0,         320,      -3.431824023,      -3.565117362,      -4.288750262,      -7.826744843,      -4.594338474
          0,           0,         321,      -3.434472232,      -3.763321125,      -4.314516651,      -7.829541478,      -4.516539866
          0,           0,         322,      -3.440586932,      -3.893286672,      -4.317886028,      -7.832734324,      -4.437335916
          0,           0,         323,      -3.450013565,      -3.740293709,      -4.299916364,      -7.836496685,      -4.365743661
          0,           0,         324,      -3.462563939,      -3.557995887,      -4.266340953,      -7.840792601,      -4.323493495
          0,           0,         325,      -3.478012159,      -3.424925221,      -4.223979067,      -7.845399449,      -4.321819364
          0,           0,         326,      -3.496073896,      -3.328657815,      -4.178249747,      -7.849948718,      -4.338204435
          0,           0,         327,      -3.516371004,      -3.257895618,      -4.132700568,      -7.854012682,      -4.365187205
          0,           0,         328,      -3.538376258,      -3.205905307,      -4.089557374,      -7.857146318,      -4.399734589
          0,           0,         329,      -3.561290344,       -3.16865785,      -4.050084165,      -7.859000333,      -4.404588109
          0,           0,         330,      -3.583949294,      -3.143626117,      -4.015203368,      -7.859391889,      -4.378863594
          0,           0,         331,      -3.604785107,       -3.12921926,       -3.98557488,      -7.858390742,      -4.350442138
          0,           0,         332,      -3.621919415,      -3.124471159,      -3.961697035,      -7.856303723,      -4.334410396
          0,           0,         333,       -3.63350388,      -3.128841596,      -3.944064996,      -7.853574053,      -4.323873279
          0,           0,         334,      -3.638233384,       -3.14215914,      -3.933126149,      -7.850789857,        -4.3244037
          0,           0,         335,      -3.635854751,       -3.16458125,      -3.929361983,      -7.848616938,      -4.331355559
          0,           0,         336,      -3.627320539,      -3.196638321,      -3.933316096,      -7.847688956,      -4.348091157
          0,           0,         337,        -3.6144926,      -3.239305612,      -3.945585061,      -7.848506401,      -4.377379669
